iMISID,ID,UJURIS,UJURIS1,NAME_CUT,UPO,NAMELSAD,TEST,USTATE,STATE_TITLE,COUNTYFP +,COUSUBFP,COUSUBNS,FIPS_PLACE_ID,ST_FIP,ICMA_REGION_CODE,UCNTY#,GEOID,UZIP,UTYPE,UID,UPOP,UGRAPH,UREGN,UMETRO,UFOG,STATEFP +,per_flood,drought,per_sea,flood_dummy,drought_dummy,sea_dummy,score_hazard,statereg,per_water,pop_total_log,pop_density_log,pop_growth,age_median,per_white,per_male,per_manufact,edu_bachelor,per_democrat,hh_oc,income_log,prior_env,prior_cli,greenaction,staffs,urban,impervious
195201,195201,City of Hillsboro,"HILLSBORO, CITY OF",Hillsboro,Hillsboro,Hillsboro township,TRUE,IL,Illinois,135,35060,429136,35047,1735047,MW,135,1713535060,62049-0556,1,1,8,3,2,3,3,17,0,1.043956044,0,0,1,0,1,0,0,8.612685173,4.07158313,26.19866942,42.3,96.8,48,10,7.2599932,50.43,72.2,10.6148184,3,2,0,0,8,0
194365,194365,City of Joliet,"JOLIET, CITY OF",Joliet,Joliet,Joliet township,TRUE,IL,Illinois,197,38583,429188,38570,1738570,MW,197,1719738583,60432-4148,1,1,3,3,2,1,2,17,0,0,0,0,0,0,0,0,0,11.37822768,6.840676617,-17.72060139,31.8,56.6,49.5,13.7,6.3133022,56,58.4,10.68514915,4,4,1,0,82,0
195294,195294,City of Lebanon,"LEBANON, CITY OF",Lebanon,Lebanon,Lebanon township,TRUE,IL,Illinois,163,42509,429238,42496,1742496,MW,163,1716342509,62254-1561,1,1,8,3,2,2,1,17,0,2,0,0,1,0,1,0,0,8.420241665,3.869835216,28.81067272,35.4,81.4,49.8,3,11.4606742,44.22,63.9,10.67927407,2,1,2,0,4,0
144364,144364,Village of Lyons,"LYONS, VILLAGE OF",Lyons,Lyons,Lyons township,TRUE,IL,Illinois,31,45447,429298,45434,1745434,MW,31,1703145447,60534,1,3,6,3,2,2,1,17,6.9873204,0,0,1,0,0,1,0,0,11.62346455,7.063123816,989.1077523,39,82.1,49,12.7,19.3524069,76.21,73.4,11.10522787,2,1,1,0,99,0
211959,211959,Village of Mahomet,"MAHOMET, VILLAGE OF",Mahomet,Mahomet,Mahomet township,TRUE,IL,Illinois,19,46149,429309,46136,1746136,MW,19,1701946149,61853-0259,1,3,8,3,2,2,2,17,10.2006576,1,0,1,1,0,2,0,0,9.443275826,4.987956142,158.8271478,37.4,95.2,49.2,8,24.0473276,57.76,80.6,11.14840554,3,1,0,0,21,0
195152,195152,City of Mattoon,"MATTOON, CITY OF",Mattoon,Mattoon,Mattoon township,TRUE,IL,Illinois,29,47566,429340,47553,1747553,MW,29,1702947566,61938-2838,1,1,6,3,2,3,3,17,0.2296265,2,0,0,1,0,1,0,0,9.66884059,5.129021653,-13.5257777,38.3,94.9,48.3,25,8.7647133,50.77,63.4,10.4894392,1,1,0,0,16,0
194904,194904,City of Moline,"MOLINE, CITY OF",Moline,Moline,Moline township,TRUE,IL,Illinois,161,49880,429379,49867,1749867,MW,161,1716149880,61265-2139,1,1,5,3,2,1,2,17,8.1673486,0,0,1,0,0,1,0,18.77446186,10.06598898,7.277063198,-46.24154634,35.6,81.4,48.9,20.4,11.5008087,61.71,66.8,10.7265659,2,2,1,0,100,1
194689,194689,City of Naperville,"NAPERVILLE, CITY OF",Naperville,Naperville,Naperville township,TRUE,IL,Illinois,43,51635,429419,51622,1751622,MW,43,1704351635,60566-7020,1,1,3,3,2,2,2,17,0.00151,0,0,0,0,0,0,0,0,11.51311545,6.982571562,-22.07809408,34,69.5,48.4,11.2,35.0134865,55.23,67.3,11.29926184,4,1,5,5,100,1
195079,195079,Town of Normal,"NORMAL, TOWN OF",Normal,Normal,Normal township,TRUE,IL,Illinois,113,53247,429453,53234,1753234,MW,113,1711353247,61761-0589,1,2,5,3,2,2,2,17,2.4549379,0.740740741,0,1,0,0,1,0,0,10.86971065,6.4536706,15.80663641,23.5,85.1,47.1,6,19.0522375,49.75,57,10.81985828,4,3,5,0,53,0
194274,194274,Village of Oak Park,"OAK PARK, VILLAGE OF",Oak Park,Oak Park,Oak Park township,TRUE,IL,Illinois,31,54898,429472,54885,1754885,MW,31,1703154898,60302-4205,1,3,4,3,2,2,2,17,0,0,0,0,0,0,0,0,0,10.85665009,8.357475401,-1.229913944,38.9,67.7,46.4,6,41.6306926,76.21,60.3,11.19914579,4,4,3,1,100,1
207787,207787,City of Olney,"OLNEY, CITY OF",Olney,Olney,Olney township,TRUE,IL,Illinois,159,55925,429488,55912,1755912,MW,159,1715955925,62450-2252,1,1,7,3,2,3,2,17,0,1,0,0,1,0,1,0,1.440481359,9.243194709,4.433160182,19.73120148,41.4,96.7,47.7,16.7,12.1727237,41.58,65.3,10.55690589,2,1,0,0,14,0
195431,195431,City of Pana,"PANA, CITY OF",Pana,Pana,Pana township,TRUE,IL,Illinois,21,57485,429524,57472,1757472,MW,21,1702157485,62557-1646,1,1,7,3,2,3,1,17,0.3214301,1,0,0,1,0,1,0,0,8.801920904,3.953373598,18.4004275,41.8,98.5,48.1,16.3,3.5250187,45.81,71.6,10.51069551,2,2,3,0,9,0
195013,195013,City of Pekin,"PEKIN, CITY OF",Pekin,Pekin,Pekin township,TRUE,IL,Illinois,179,58460,429541,58447,1758447,MW,179,1717958460,61554-4108,1,1,5,3,2,1,2,17,0,0.942857143,0,0,0,0,0,0,0,10.30249854,6.718424587,-11.96207579,38,97.2,47.9,18.2,7.8434655,56.19,68.9,10.6180537,4,1,0,0,76,1
194476,194476,Village of Peotone,"PEOTONE, VILLAGE OF",Peotone,Peotone,Peotone township,TRUE,IL,Illinois,197,59065,429549,59052,1759052,MW,197,1719759065,60468,1,3,8,3,2,2,1,17,0.000638,0,0,0,0,0,0,0,0,8.396380571,3.852226127,30.90103397,39.9,96.1,49.8,7.1,14.698688,56,78.9,11.08214255,2,1,0,0,4,0
194632,194632,Village of Plainfield,"PLAINFIELD, VILLAGE OF",Plainfield,Plainfield,Plainfield township,TRUE,IL,Illinois,197,60300,429574,60287,1760287,MW,197,1719760300,60544,1,3,6,3,2,2,2,17,0.00416,0,0,0,0,0,0,0,0,11.29374903,6.779874557,516.030066,32.5,79.1,49.7,10.6,15.8366846,56,91,11.34919404,3,2,1,1,86,1
207813,207813,City of Princeton,"PRINCETON, CITY OF",Princeton,Princeton,Princeton township,TRUE,IL,Illinois,11,61912,429605,61899,1761899,MW,11,1701161912,61356-1708,1,1,7,3,2,3,3,17,3.2629934,0,0,1,0,0,1,0,0,9.141097469,4.588881315,24.3967471,45.8,96.4,47.1,16.6,11.6004296,51.94,72.6,10.70248013,3,4,3,3,15,0
194282,194282,Village of River Forest,"RIVER FOREST, VILLAGE OF",River Forest,River Forest,River Forest township,TRUE,IL,Illinois,31,64317,429645,64304,1764304,MW,31,1703164317,60305-1726,1,3,6,3,2,2,2,17,13.3119795,0,0,2,0,0,2,0,0,9.321165927,7.460612384,-3.979372583,41.3,84.8,46.8,5.5,36.4588931,76.21,88.1,11.66588687,2,1,0,0,100,1
195407,195407,City of Robinson,"ROBINSON, CITY OF",Robinson,Robinson,Robinson township,TRUE,IL,Illinois,33,64720,429651,64707,1764707,MW,33,1703364720,62454-0188,1,1,7,3,2,3,1,17,0.0631553,1,0,0,1,0,1,0,0,9.200290036,4.197421924,45.11873351,40.2,87.7,54.2,20.5,8.8508065,42.53,72.9,10.57938684,2,2,1,0,10,0
194877,194877,City of Rock Island,"ROCK ISLAND, CITY OF",Rock Island,Rock Island,Rock Island township,TRUE,IL,Illinois,161,65091,429658,65078,1765078,MW,161,1716165091,61201-8640,1,1,5,3,2,1,2,17,9.9919081,0,0,1,0,0,1,0,19.98874219,9.785604512,7.308592788,-55.20612841,28.9,61.7,49,12.7,6.3226459,61.71,49.1,10.3155972,3,2,5,1,100,1
145132,145132,City of Rockford,"ROCKFORD, CITY OF",Rockford,Rockford,Rockford township,TRUE,IL,Illinois,201,65013,429656,65000,1765000,MW,201,1720165013,61104-1014,1,1,3,3,2,1,1,17,10.2518111,0,0,1,0,0,1,0,0,12.09249513,6.415069713,18.92682277,37.7,69.4,48.3,20.5,11.3467243,55.57,62.2,10.60618895,3,1,3,0.5,65,1
195482,195482,City of Rushville,"RUSHVILLE, CITY OF",Rushville,Rushville,Rushville township,TRUE,IL,Illinois,169,66352,429685,66339,1766339,MW,169,1716966352,62681-1436,1,1,8,3,2,3,1,17,0,2,0,0,1,0,1,0,0,7.909122183,3.356684291,-15.25529265,40.8,95.5,48.3,13.9,10.929557,49.7,70.2,10.44351269,2,1,0,0,2,0
207830,207830,City of Salem,"SALEM, CITY OF",Salem,Salem,Salem township,TRUE,IL,Illinois,121,67249,429703,67236,1767236,MW,121,1712167249,62881-1611,1,1,7,3,2,3,2,17,6.6203082,2,0,1,1,0,2,0,0,9.136263169,4.608970444,17.41054495,40.6,96.2,48.5,19.7,10.492574,48.06,69.8,10.53100228,1,1,0,0,13,0
254900,254900,Village of Sugar Grove,"SUGAR GROVE, VILLAGE OF",Sugar Grove,Sugar Grove,Sugar Grove township,TRUE,IL,Illinois,89,73404,429809,73391,1773391,MW,89,1708973404,60554-0049,1,3,8,3,2,2,2,17,9.4813914,0,0,1,0,0,1,0,0,9.884202791,5.365213084,401.8674853,37.3,87.3,49.9,15,25.862641,55.23,92.8,11.45957743,2,2,0,0,36,1
195439,195439,City of Taylorville,"TAYLORVILLE, CITY OF",Taylorville,Taylorville,Taylorville township,TRUE,IL,Illinois,21,74587,429827,74574,1774574,MW,21,1702174587,62568-2270,1,1,6,3,2,3,1,17,8.4495611,1,0,1,1,0,2,0,0.357027357,9.432122998,4.726118869,9.241270675,41.3,96.7,48.2,11.2,8.2441285,45.81,67.1,10.56061888,3,2,0,0,13,0
195484,195484,City of Virden,"VIRDEN, CITY OF",Virden,Virden,Virden township,TRUE,IL,Illinois,117,78162,429875,78149,1778149,MW,117,1711778162,62690-1269,1,1,8,3,2,3,1,17,0.000858,2,0,0,1,0,1,0,0,8.208219383,4.36612603,5.246559633,38.5,98.4,48.6,6.2,5.4555374,51.39,70.4,10.71228216,2,2,0,0,8,0
194516,194516,City of Wilmington,"WILMINGTON, CITY OF",Wilmington,Wilmington,Wilmington township,TRUE,IL,Illinois,197,82114,429941,82101,1782101,MW,197,1719782114,60481-1671,1,1,7,3,2,2,1,17,0.0294705,0,0,0,0,0,0,0,2.326948952,8.731174901,4.220991401,20.62719127,40.7,96.3,50.3,18,7.6428123,56,66.7,10.9137239,3,1,1,0.5,10,0
194024,194024,City of Zion,"ZION, CITY OF",Zion,Zion,Zion township,TRUE,IL,Illinois,97,84233,429976,84220,1784220,MW,97,1709784233,60099-2627,1,1,6,3,2,2,3,17,5.5356597,0,0,1,0,0,1,0,14.62895483,10.10287106,7.022847072,6.765503367,31.5,48.9,47.8,15.6,7.9097436,59.26,59.3,10.83710727,3,1,0,0,83,1
207614,207614,Town of Brownstown,"BROWNSTOWN, TOWN OF",Brownstown,Brownstown,Brownstown township,TRUE,IN,Indiana,71,8488,453143,8470,188470,MW,71,1807108488,47220-1445,1,2,8,3,2,3,1,18,27.3599589,1,0,2,1,0,3,0,0,8.621913502,3.517331981,86.43384822,39.5,98.4,50.9,23.3,9.862763,42.3,75.2,10.76002828,3,1,6,12,2,0
188105,188105,City of Bloomington,"BLOOMINGTON, CITY OF",Bloomington,Bloomington,Bloomington township,TRUE,IN,Indiana,105,5878,453115,5860,185860,MW,105,1810505878,47402-0100,1,1,4,3,2,1,1,18,12.7184169,1,0,2,1,0,3,0,0,10.69573318,6.138278676,-36.25867717,22,83.1,51.7,5.5,16.207079,65.6,28.8,9.98266835,4,3,5,1,33,1
187635,187635,City of Greencastle,"GREENCASTLE, CITY OF",Greencastle,Greencastle,Greencastle township,TRUE,IN,Indiana,133,29376,453347,29358,1829358,MW,133,1813329376,46135-0607,1,1,7,3,2,3,1,18,8.9204465,1,0,1,1,0,2,0,0,9.483111832,4.992122499,32.95546559,31.4,93.5,47.2,14.8,12.4297646,43.2,62.8,10.63197775,4,2,4,0.25,13,0
188054,188054,City of Madison,"MADISON, CITY OF",Madison,Madison,Madison township,TRUE,IN,Indiana,77,46008,453593,45990,1845990,MW,77,1807746008,47250-3777,1,1,6,3,2,3,1,18,2.7498436,2.632653062,0,1,1,0,2,0,0.41169044,9.765087183,4.757162473,45.07664112,40.8,93.8,46.6,24.8,11.3500115,46.4,66.9,10.64053199,3,1,0,0,19,0
207801,207801,City of Peru,"PERU, CITY OF",Peru,Peru,Peru township,TRUE,IN,Indiana,103,59346,453729,59328,1859328,MW,103,1810359346,46970-2231,1,1,6,3,2,3,1,18,9.0788225,2.142857145,0,1,1,0,2,0,0,9.331761227,5.141876679,-13.10604895,40.9,93.4,48.3,21.6,6.6575154,39.4,71.1,10.49316132,2,1,1,0,17,0
196967,196967,City of Arkansas City,"ARKANSAS CITY, CITY OF",Arkansas City,Arkansas City,Arkansas City city,TRUE,KS,Kansas,35,2300,485541,2300,202300,MP,35,2003502300,67005-0778,1,1,6,4,2,3,2,20,18.971132,4,0,2,1,0,3,0,0,9.426660698,6.242447997,3.778316476,33.8,79.4,48.3,25.8,6.9453481,36.35,60,10.45863623,1,1,0,0,71,0
148803,148803,City of Augusta,"AUGUSTA, CITY OF",Augusta,Augusta,Augusta city,TRUE,KS,Kansas,15,3300,485543,3300,203300,MP,15,2001503300,67010-0489,1,1,7,4,2,2,2,20,19.9240665,2.928571429,0,2,1,0,3,0,0,9.134970065,6.623072101,10.10328861,35.7,94.2,47.2,17.5,10.4055088,32.86,66.1,10.62449306,2,1,0,0,77,0
149104,149104,City of Clay Center,"CLAY CENTER, CITY OF",Clay Center,Clay Center,Clay Center township,TRUE,KS,Kansas,27,13650,476026,13625,2013625,MP,27,2002713650,67432-0117,1,1,8,4,2,3,1,20,45.6289727,3.836734694,0,2,1,0,3,0,0,5.966146739,1.382452383,-91.45486415,38.7,98.2,50.8,29.1,24.2718447,24.89,81.7,10.29644139,2,1,0,0,0,0
254576,254576,City of De Soto,"DE SOTO, CITY OF",De Soto,de Soto,De Soto city,TRUE,KS,Kansas,91,17850,485562,17850,2017850,MP,91,2009117850,66018-0803,1,1,8,4,2,2,1,20,24.395804,1,0,2,1,0,3,0,0,8.651724084,5.283196911,25.41109406,35.4,89.7,50.2,19.7,17.0898613,43.34,67.7,11.03351776,1,1,0,0,34,1
196904,196904,City of Emporia,"EMPORIA, CITY OF",Emporia,Emporia,Emporia township,TRUE,KS,Kansas,111,21300,477527,21275,2021275,MP,111,2011121300,66801-3950,1,1,5,4,2,3,2,20,45.6318126,1,0,2,1,0,3,0,0,6.81014245,1.877114021,-96.61061286,50.1,94.4,51.9,20,8.8285229,45.88,85.9,10.61521112,1,1,0,0,3,1
197286,197286,City of Goodland,"GOODLAND, CITY OF",Goodland,Goodland,Goodland city,TRUE,KS,Kansas,181,26875,485583,26875,2026875,MP,181,2018126875,67735-0059,1,1,8,4,2,3,2,20,0,15,0,0,2,0,2,0,0,8.409385239,5.955618662,-9.276475344,40,93,49.3,4.8,8.5741132,25.44,63.4,10.51859211,2,1,0,0,60,0
196634,196634,City of Lansing,"LANSING, CITY OF",Lansing,Lansing,Lansing city,TRUE,KS,Kansas,103,38650,485607,38650,2038650,MP,103,2010338650,66043-1725,1,1,7,4,2,2,1,20,24.2355574,1,0,2,1,0,3,0,1.109535678,9.329455853,5.863588228,22.45896293,37.6,80.2,59.4,7.3,18.0093057,46.17,73.6,11.30103091,2,1,0,0,44,0
196808,196808,City of Manhattan,"MANHATTAN, CITY OF",Manhattan,Manhattan,Manhattan township,TRUE,KS,Kansas,161,44275,476220,44250,2044250,MP,161,2016144275,66502-5460,1,1,5,4,2,3,2,20,40.1096265,2,0,2,1,0,3,0,0,7.80139132,3.351672259,-94.54841516,36.7,89.4,49,6.3,32.8506413,45.64,72.5,10.8536965,3,2,1,0,7,0
197059,197059,City of Valley Center,"VALLEY CENTER, CITY OF",Valley Center,Valley Center,Valley Center township,TRUE,KS,Kansas,173,73275,473830,73250,2073250,MP,173,2017373275,67147-0188,1,1,8,4,2,2,1,20,28.7774704,3,0,2,1,0,3,0,0,8.379309484,3.836806939,-10.79254557,35.4,93,50.4,18,14.6434534,42.72,83.8,10.91279493,3,1,0,0,3,1
149091,149091,City of Abilene,"ABILENE, CITY OF",Abilene,Abilene,Abilene city,TRUE,KS,Kansas,41,125,485539,125,20125,MP,41,2004100125,67410-0519,1,1,7,4,2,3,2,20,0,3,0,0,1,0,1,0,0,8.831127635,6.336405499,4.600336237,39.6,94.9,48,14.1,10.0810612,27.95,66.5,10.78134926,2,1,0,0,67,0
196611,196611,City of Atchison,"ATCHISON, CITY OF",Atchison,Atchison,Atchison city,TRUE,KS,Kansas,5,2900,485542,2900,202900,MP,5,2000502900,66002-2424,1,1,6,4,2,3,2,20,6.3921271,1.0625,0,1,1,0,2,0,4.895319137,9.307557823,6.285368641,7.711102424,31.6,87.9,47.2,14.8,11.3343684,49.09,60.8,10.59955546,4,1,1,0,70,0
348362,348362,City of Bel Aire,"BEL AIRE, CITY OF",Bel Aire,Bel Aire,Bel Aire city,TRUE,KS,Kansas,173,5337,485545,5337,205337,MP,173,2017305337,67226-7600,1,1,7,4,2,2,2,20,4.4065164,3,0,1,1,0,2,0,0,8.820108645,5.941624288,15.98697738,36,81.1,48.2,22.6,27.6621601,42.72,88.2,11.20067744,3,1,0,0,36,0
196617,196617,City of Bonner Springs,"BONNER SPRINGS, CITY OF",Bonner Springs,Bonner Springs,Bonner Springs city,TRUE,KS,Kansas,209,7975,485548,7975,207975,MP,209,2020907975,66012-0038,1,1,7,4,2,2,2,20,0,1,0,0,1,0,1,0,0,8.896724917,5.216351571,7.978723404,35.7,84.8,47.9,9.9,15.34027,43.34,68.6,10.94429416,2,2,0,0,25,0
196987,196987,City of El Dorado,"EL DORADO, CITY OF",El Dorado,El Dorado,El Dorado township,TRUE,KS,Kansas,15,20100,474388,20075,2020075,MP,15,2001520100,67042-0792,1,1,6,4,2,2,2,20,12.0907197,2,0,2,1,0,3,0,0.634851785,6.946013991,2.050415031,-91.38259932,37.9,91.9,54.6,9.5,5.8275058,32.86,74.8,10.66592756,2,2,2,0.5,3,1
303244,303244,City of Ellsworth,"ELLSWORTH, CITY OF",Ellsworth,Ellsworth,Ellsworth city,TRUE,KS,Kansas,53,20500,485570,20500,2020500,MP,53,2005320500,67439-0163,1,1,8,4,2,2,1,20,10.7257743,5,0,1,1,0,2,0,0,8.045588281,6.206554882,5.227655987,38.4,87.9,61.9,10.2,12.5283999,28.97,71.5,10.63069794,2,1,0,0,52,0
143057,143057,City of Gardner,"GARDNER, CITY OF",Gardner,Gardner,Gardner city,TRUE,KS,Kansas,91,25425,485580,25425,2025425,MP,91,2009125425,66030,1,1,7,4,2,2,1,20,2.3441808,1,0,1,1,0,2,0,0,9.858647078,6.582320291,103.5227756,30,89.7,49.9,11.2,17.4676472,44.84,72,11.06124887,2,1,0,0,63,0
196626,196626,City of Garnett,"GARNETT, CITY OF",Garnett,Garnett,Garnett city,TRUE,KS,Kansas,3,25925,485581,25925,2025925,MP,3,2000325925,66032-0230,1,1,8,4,2,3,2,20,0,1,0,0,1,0,1,0,0,8.135932772,6.000750931,1.395486936,40.9,96.7,47.9,7.9,6.8055148,32.4,68.4,10.45533035,3,1,6,0,58,0
197144,197144,City of Herington,"HERINGTON, CITY OF",Herington,Herington,Herington city,TRUE,KS,Kansas,41,31400,485590,31400,2031400,MP,41,2004131400,67449-0031,1,1,8,4,2,3,2,20,0,2,0,0,1,0,1,0,0,7.834392303,6.134577613,-1.443620757,39.2,93.3,47.8,7,6.8596352,27.95,66.4,10.50416302,3,2,2,0,0,0
197019,197019,City of Hillsboro,"HILLSBORO, CITY OF",Hillsboro,Hillsboro,Hillsboro city,TRUE,KS,Kansas,115,32275,485592,32275,2032275,MP,115,2011532275,67063-1524,1,1,8,4,2,3,1,20,6.744039,2,0,1,1,0,2,0,0,8.004031508,6.10869825,4.870357393,36.2,94.6,48.7,14.8,13.0493577,29.72,69.9,10.77304301,2,2,0,0,43,0
197021,197021,City of Kingman,"KINGMAN, CITY OF",Kingman,Kingman,Kingman township,TRUE,KS,Kansas,95,36975,470397,36950,2036950,MP,95,2009536975,67068-0168,1,1,8,4,2,3,1,20,0,3.472527473,0,0,1,0,1,0,0,4.744932128,0.209298001,-96.6046649,51.1,97.4,53,0,8.6538462,26.28,79.5,10.8322008,2,1,0,0,0,0
196638,196638,City of Lawrence,"LAWRENCE, CITY OF",Lawrence,Lawrence,Lawrence city,TRUE,KS,Kansas,45,38900,485609,38900,2038900,MP,45,2004538900,66044-0708,1,1,4,4,2,1,2,20,14.7817812,1,0,2,1,0,3,0,0,11.38102702,6.876208952,9.419710854,26.7,82,50.2,7.2,23.6364057,64.42,46.7,10.62837562,4,4,3,0.5,76,0
197152,197152,City of Lindsborg,"LINDSBORG, CITY OF",Lindsborg,Lindsborg,Lindsborg city,TRUE,KS,Kansas,113,41375,485614,41375,2041375,MP,113,2011341375,67456,1,1,8,4,2,3,1,20,13.9898983,3,0,2,1,0,3,0,0,8.148445666,6.677548014,4.125263475,37.8,94.8,47.5,13,16.7056758,31.51,70.3,10.88102389,3,2,2,0,89,0
197209,197209,City of Lyons,"LYONS, CITY OF",Lyons,Lyons,Lyons city,TRUE,KS,Kansas,159,43525,485616,43525,2043525,MP,159,2015943525,67554-0808,1,1,8,4,2,3,1,20,0,3,0,0,1,0,1,0,1.45E-10,8.226573475,6.293479832,0.187566988,38.2,85.7,49,15.1,6.6505766,28.92,68.4,10.63470093,3,1,6,2,65,0
196825,196825,City of Marysville,"MARYSVILLE, CITY OF",Marysville,Marysville,Marysville city,TRUE,KS,Kansas,117,45050,485620,45050,2045050,MP,117,2011745050,66508-1637,1,1,8,4,2,3,1,20,0,5,0,0,1,0,1,0,0,8.099857911,5.616807272,0.703148884,41.8,96.7,47.9,19.4,6.9724771,35.42,67.9,10.56982864,1,1,0,0,33,0
196718,196718,City of Mission,"MISSION, CITY OF",Mission,Mission,Mission city,TRUE,KS,Kansas,91,47225,485623,47225,2047225,MP,91,2009147225,66202-3548,1,1,7,4,2,2,1,20,3.730168,1,0,1,1,0,2,0,0,9.140239744,7.205543626,-4.153387478,35.2,84.6,47.5,7.5,29.6393927,69.73,48.9,10.78739971,3,3,5,0,100,0
148218,148218,City of Olathe,"OLATHE, CITY OF",Olathe,Olathe,Olathe township,TRUE,KS,Kansas,91,52600,479196,52575,2052575,MP,91,2009152600,66051-0768,1,1,4,4,2,1,2,20,5.7393928,1,0,1,1,0,2,0,3.49E-10,6.762729507,3.407780439,-99.06951227,50.9,93.4,49.7,11.4,30.3030303,44.84,93.5,11.42135827,3,1,0,0,9,0
196754,196754,City of Prairie Village,"PRAIRIE VILLAGE, CITY OF",Prairie Village,Prairie Village,Prairie Village city,TRUE,KS,Kansas,91,57575,485644,57575,2057575,MP,91,2009157575,66208-4230,1,1,6,4,2,2,1,20,0.6939827,1,0,0,1,0,1,0,0,9.973340054,7.194800196,-2.831641899,41.4,95.3,46.5,6.4,38.3025728,44.84,81.4,11.2835123,2,2,4,0,100,0
197261,197261,City of Russell,"RUSSELL, CITY OF",Russell,Russell,Russell city,TRUE,KS,Kansas,167,61825,485647,61825,2061825,MP,167,2016761825,67665-0112,1,1,8,4,2,3,2,20,0,4,0,0,1,0,1,0,0,8.413165121,5.878332934,-4.045996593,44.6,95.6,49,5.6,11.7257143,22.35,70.1,10.38427656,1,1,0,0,42,0
197134,197134,City of Salina,"SALINA, CITY OF",Salina,Salina,Salina city,TRUE,KS,Kansas,169,62700,485649,62700,2062700,MP,169,2016962700,67402-0736,1,1,5,4,2,3,2,20,0,3.633333334,0,0,1,0,1,0,0,10.77283342,6.587448777,4.439676876,36.4,86.2,49.4,17.8,12.4458966,35.92,64,10.64606755,2,1,0,0,79,0
149231,149231,City of Sterling,"STERLING, CITY OF",Sterling,Sterling,Sterling township,TRUE,KS,Kansas,159,68225,475784,68200,2068200,MP,159,2015968225,67579-0287,1,1,8,4,2,3,2,20,0.0183431,2.135135135,0,0,1,0,1,0,0,5.398162702,0.657723858,-91.63512491,37.8,94.1,52.9,10.6,9.2592593,28.92,88.5,10.74720759,2,1,0,0,0,0
185633,185633,City of Benton,"BENTON, CITY OF",Benton,Benton,Benton CCD,TRUE,KY,Kentucky,157,90216,1936872,5824,215824,SE,157,2115790216,42025-1401,1,1,8,6,3,3,1,21,20.4739463,5,0,2,1,0,3,0,0.857437689,9.295692039,3.635898876,159.4948773,40.7,98.3,48.8,11.1,9.9381791,36.69,77.8,10.62740639,2,1,0,0,4,0
185696,185696,City of Owensboro,"OWENSBORO, CITY OF",Owensboro,Owensboro,Owensboro CCD,TRUE,KY,Kentucky,59,92624,1937183,58620,2158620,SE,59,2105992624,42302-9003,1,1,4,6,3,1,2,21,20.0879198,4,0,2,1,0,3,0,11.86299341,10.71670404,6.997906141,-16.57942923,39.3,87.4,47.2,16.2,8.8920351,49.5,57.7,10.38942604,2,1,2,0,99,0
185748,185748,City of Providence,"PROVIDENCE, CITY OF",Providence,Providence,Providence CCD,TRUE,KY,Kentucky,233,92856,1937212,63372,2163372,SE,233,2123392856,42450-0128,1,1,8,6,3,3,1,21,34.5569415,5,0,2,1,0,3,0,0,8.29304914,3.340906338,10.66186652,41.7,84.8,48,19.8,5.7339995,43.14,70.4,10.25709781,3,2,0,0,0,0
185446,185446,City of Alexandria,"ALEXANDRIA, CITY OF",Alexandria,Alexandria,Alexandria CCD,TRUE,KY,Kentucky,37,90040,1936850,802,21802,SE,37,2103790040,41001-1131,1,1,7,6,3,2,1,21,7.9184077,4.392156863,0,1,1,0,2,0,3.530232373,9.584933816,4.94980764,75.5249819,38.7,97.8,49.3,14,14.4651856,33.1,85.5,11.1779561,3,2,0,0,20,0
185706,185706,City of Beaver Dam,"BEAVER DAM, CITY OF",Beaver Dam,Beaver Dam,Beaver Dam CCD,TRUE,KY,Kentucky,183,90200,1936870,4654,214654,SE,183,2118390200,42320-0408,1,1,8,6,3,3,3,21,15.2646119,4.533057851,0,2,1,0,3,0,0,8.866017399,3.351805401,133.6630399,37.8,92.6,48.8,27.6,6.9003286,40.84,68.2,10.53313567,4,3,0,0,2,0
130676,130676,City of Frankfort,"FRANKFORT, CITY OF",Frankfort,Frankfort,Frankfort CCD,TRUE,KY,Kentucky,73,91320,1937010,28900,2128900,SE,73,2107391320,40602-0697,1,1,5,6,3,3,2,21,9.3574882,5,0,1,1,0,2,0,0,10.74735812,4.923651955,67.64716485,39.5,83.7,48.2,10.4,15.9043637,39.09,63.7,10.76341955,3,3,3,0,17,1
131032,131032,City of Franklin,"FRANKLIN, CITY OF",Franklin,Franklin,Franklin CCD,TRUE,KY,Kentucky,213,91328,1937011,28918,2128918,SE,213,2121391328,42135-2805,1,1,7,6,3,3,2,21,8.0619156,6,0,1,1,0,2,0,0.469042358,9.64614068,3.552131014,93.37168584,38.8,86,48.7,27,9.4715259,40.02,66.5,10.64072339,2,1,1,0,3,0
378127,378127,City of Hodgenville,"HODGENVILLE, CITY OF",Hodgenville,Hodgenville,Hodgenville CCD,TRUE,KY,Kentucky,123,91752,1937064,37396,2137396,SE,123,2112391752,42748-0189,1,1,8,6,3,2,1,21,13.1003245,3,0,2,1,0,3,0,0,8.976388622,3.337149081,175.3653445,39.8,92.1,49.2,18.9,7.8436551,39.13,70.7,10.55226479,3,3,0,0,2,0
